user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U18977,66,Female,High School,Employed,Salesperson,6903.64,4093.04,89900.18,Yes,Car,93924.1,24,4268.95,8.49,0.62,848,1.09,Europe,2024-03-11
U18978,49,Female,Master,Employed,Engineer,4100.33,1302.88,164094.33,Yes,Home,384056.07,24,18581.47,14.78,4.53,619,3.33,Other,2023-04-24
U18979,19,Male,Other,Employed,Teacher,5942.89,3573.51,650052.72,No,None,0.0,0,0.0,0.0,0.0,422,9.12,Asia,2023-10-02
U18980,67,Male,Bachelor,Employed,Manager,6408.67,4264.88,645622.8,Yes,Car,215958.71,24,9991.33,10.26,1.56,728,8.4,Europe,2023-06-16
U18981,66,Male,Master,Employed,Driver,2367.02,1336.43,213685.11,No,None,0.0,0,0.0,0.0,0.0,648,7.52,Asia,2022-01-14
U18982,45,Female,Bachelor,Employed,Manager,4961.82,4298.36,509555.57,No,None,0.0,0,0.0,0.0,0.0,604,8.56,Africa,2024-04-18
U18983,68,Male,Bachelor,Employed,Salesperson,4495.8,2415.86,226576.47,Yes,Business,65054.97,12,5556.08,4.56,1.24,661,4.2,Other,2023-01-28
U18984,30,Female,Bachelor,Student,Student,7805.85,3077.12,779721.77,No,None,0.0,0,0.0,0.0,0.0,507,8.32,Europe,2024-08-03
U18985,22,Male,Master,Employed,Salesperson,3578.36,2475.38,249815.82,Yes,Car,433331.31,120,5777.02,10.21,1.61,703,5.82,Other,2024-02-22
U18986,45,Male,Master,Self-employed,Engineer,658.38,347.76,39002.56,No,None,0.0,0,0.0,0.0,0.0,600,4.94,Other,2022-08-28
U18987,46,Male,Master,Employed,Engineer,2383.35,996.64,245279.75,No,None,0.0,0,0.0,0.0,0.0,810,8.58,Asia,2024-06-17
U18988,52,Male,Bachelor,Self-employed,Engineer,3331.81,2912.23,367808.99,No,None,0.0,0,0.0,0.0,0.0,663,9.2,Africa,2022-12-10
U18989,21,Male,Bachelor,Self-employed,Doctor,4137.08,2249.77,463068.11,Yes,Business,262410.9,180,4533.29,19.61,1.1,481,9.33,North America,2023-09-03
U18990,43,Male,Master,Employed,Engineer,4406.39,3203.03,69938.92,Yes,Business,320736.96,60,10081.43,28.49,2.29,670,1.32,Asia,2023-08-04
U18991,29,Male,High School,Employed,Unemployed,2524.05,2005.81,108275.56,No,None,0.0,0,0.0,0.0,0.0,326,3.57,Asia,2025-02-05
U18992,38,Female,Master,Employed,Doctor,2288.97,1562.86,116463.53,No,None,0.0,0,0.0,0.0,0.0,305,4.24,Europe,2025-07-11
U18993,27,Male,Bachelor,Employed,Manager,912.84,668.87,31708.3,No,None,0.0,0,0.0,0.0,0.0,310,2.89,Asia,2024-07-10
U18994,63,Female,Bachelor,Employed,Accountant,3037.03,2641.23,278110.41,Yes,Home,203552.23,12,17488.15,5.67,5.76,316,7.63,Africa,2023-02-28
U18995,55,Male,Bachelor,Unemployed,Manager,4300.28,1641.59,28232.64,Yes,Car,379505.27,300,1978.11,3.88,0.46,668,0.55,Europe,2024-02-19
U18996,53,Female,High School,Employed,Unemployed,3873.04,1893.36,134960.5,No,None,0.0,0,0.0,0.0,0.0,577,2.9,Europe,2024-10-24
U18997,53,Female,Master,Employed,Manager,1745.78,826.69,179170.94,No,None,0.0,0,0.0,0.0,0.0,460,8.55,Africa,2022-01-28
U18998,32,Female,Bachelor,Employed,Manager,6075.86,3547.62,128260.6,Yes,Home,13048.34,36,397.01,6.01,0.07,601,1.76,Other,2023-04-04
U18999,61,Female,Bachelor,Self-employed,Manager,6216.3,4002.46,444716.82,No,None,0.0,0,0.0,0.0,0.0,787,5.96,Europe,2023-08-24
U19000,19,Female,Bachelor,Self-employed,Teacher,3519.88,1668.25,182181.9,Yes,Education,409034.56,120,7239.04,17.5,2.06,621,4.31,Other,2024-01-30
U19001,42,Male,Bachelor,Employed,Teacher,3629.77,2085.78,183086.89,Yes,Home,377136.28,180,8132.91,25.27,2.24,475,4.2,North America,2024-04-29
U19002,55,Male,Master,Employed,Driver,2847.5,1276.05,259757.92,Yes,Car,363382.45,120,5438.56,13.06,1.91,769,7.6,Asia,2021-11-18
U19003,41,Male,High School,Student,Driver,3269.21,2270.06,321572.94,No,None,0.0,0,0.0,0.0,0.0,445,8.2,North America,2024-03-12
U19004,39,Male,Bachelor,Employed,Driver,2780.91,2194.78,50003.51,No,None,0.0,0,0.0,0.0,0.0,409,1.5,North America,2024-06-24
U19005,63,Male,PhD,Employed,Accountant,4540.4,1810.67,251791.12,Yes,Home,178337.88,360,1071.52,6.02,0.24,370,4.62,Africa,2023-12-23
U19006,56,Female,Master,Employed,Salesperson,2491.76,885.03,100750.66,No,None,0.0,0,0.0,0.0,0.0,325,3.37,Asia,2021-12-23
U19007,23,Male,Master,Self-employed,Teacher,8987.17,7018.79,214571.99,Yes,Education,436635.44,12,38670.04,11.39,4.3,764,1.99,North America,2024-08-15
U19008,31,Female,Bachelor,Self-employed,Accountant,6403.4,2793.98,269471.66,No,None,0.0,0,0.0,0.0,0.0,433,3.51,Africa,2024-12-30
U19009,18,Male,Master,Employed,Accountant,709.95,406.63,84679.05,Yes,Education,36584.62,360,608.63,19.91,0.86,772,9.94,Other,2023-05-16
U19010,58,Male,Master,Student,Doctor,6708.02,4694.46,185566.89,No,None,0.0,0,0.0,0.0,0.0,341,2.31,Europe,2023-05-26
U19011,23,Male,Bachelor,Employed,Salesperson,939.24,474.87,35723.59,No,None,0.0,0,0.0,0.0,0.0,558,3.17,Asia,2022-11-05
U19012,35,Male,Bachelor,Employed,Manager,7704.9,2329.83,435299.52,No,None,0.0,0,0.0,0.0,0.0,735,4.71,Asia,2022-03-05
U19013,19,Female,High School,Employed,Manager,1803.12,1145.26,36682.99,Yes,Car,325929.66,240,3760.61,12.75,2.09,458,1.7,North America,2025-01-04
U19014,28,Female,Bachelor,Employed,Driver,5630.32,2100.04,587888.66,No,None,0.0,0,0.0,0.0,0.0,716,8.7,Other,2021-09-22
U19015,28,Female,Master,Employed,Driver,8612.82,5978.34,1008979.15,No,None,0.0,0,0.0,0.0,0.0,503,9.76,Africa,2022-08-19
U19016,24,Female,Bachelor,Employed,Driver,4016.61,2164.64,34877.08,No,None,0.0,0,0.0,0.0,0.0,313,0.72,Africa,2022-08-11
U19017,39,Female,Bachelor,Student,Driver,500.0,256.12,17619.57,No,None,0.0,0,0.0,0.0,0.0,522,2.94,Other,2024-08-07
U19018,49,Male,Bachelor,Self-employed,Unemployed,7172.13,2690.03,496935.25,Yes,Home,475400.01,12,45500.66,26.37,6.34,579,5.77,Asia,2023-03-30
U19019,60,Female,Other,Employed,Accountant,3871.06,2762.41,164391.67,Yes,Education,112610.76,12,9597.03,4.16,2.48,343,3.54,Europe,2024-07-22
U19020,36,Female,PhD,Employed,Doctor,5002.34,4185.22,356875.17,Yes,Business,364284.86,24,19548.61,25.58,3.91,671,5.95,Other,2021-10-09
U19021,22,Female,Bachelor,Employed,Teacher,3644.82,2716.42,400323.49,Yes,Car,260180.83,180,6075.45,27.55,1.67,378,9.15,Other,2021-09-06
U19022,24,Female,Bachelor,Employed,Doctor,2293.5,1287.65,73976.13,Yes,Car,323206.24,120,5896.72,18.35,2.57,402,2.69,Asia,2021-09-30
U19023,66,Female,Bachelor,Employed,Salesperson,6036.38,4553.06,424333.86,No,None,0.0,0,0.0,0.0,0.0,668,5.86,North America,2022-05-21
U19024,31,Female,Other,Employed,Student,1925.05,1314.7,43648.04,No,None,0.0,0,0.0,0.0,0.0,344,1.89,North America,2024-02-18
U19025,27,Male,Bachelor,Student,Driver,1509.94,1324.22,180658.37,No,None,0.0,0,0.0,0.0,0.0,604,9.97,Africa,2025-05-03
U19026,34,Male,Master,Employed,Doctor,825.97,309.49,20532.77,No,None,0.0,0,0.0,0.0,0.0,792,2.07,Asia,2024-02-26
U19027,49,Female,Bachelor,Employed,Driver,4295.58,3541.3,293887.04,No,None,0.0,0,0.0,0.0,0.0,349,5.7,Africa,2021-08-31
U19028,28,Female,Master,Employed,Engineer,2845.85,933.01,195055.16,Yes,Car,376099.79,300,6251.76,19.8,2.2,781,5.71,Other,2021-10-28
U19029,39,Male,Bachelor,Self-employed,Student,3348.09,1021.91,124005.93,No,None,0.0,0,0.0,0.0,0.0,614,3.09,Asia,2022-02-08
U19030,52,Female,Master,Employed,Student,3424.99,2183.16,346987.61,No,None,0.0,0,0.0,0.0,0.0,364,8.44,Europe,2023-09-05
U19031,58,Female,Bachelor,Employed,Teacher,500.0,309.41,9505.72,Yes,Home,423400.08,120,8275.3,20.33,16.55,535,1.58,North America,2024-06-05
U19032,46,Female,Master,Employed,Driver,967.53,570.59,25250.62,Yes,Education,319663.62,60,7984.05,17.23,8.25,580,2.17,Africa,2023-04-01
U19033,22,Other,High School,Self-employed,Doctor,2930.92,1892.24,145058.34,No,None,0.0,0,0.0,0.0,0.0,622,4.12,Asia,2022-05-25
U19034,34,Male,Other,Employed,Driver,3853.83,2586.27,286074.23,No,None,0.0,0,0.0,0.0,0.0,677,6.19,North America,2024-07-06
U19035,24,Male,Bachelor,Employed,Student,2335.01,734.68,133195.89,No,None,0.0,0,0.0,0.0,0.0,463,4.75,Europe,2021-09-20
U19036,37,Female,Bachelor,Employed,Student,6784.68,5651.88,143977.85,No,None,0.0,0,0.0,0.0,0.0,751,1.77,Europe,2023-01-27
U19037,40,Male,Master,Student,Accountant,5900.29,2440.28,128220.52,No,None,0.0,0,0.0,0.0,0.0,847,1.81,North America,2024-02-05
U19038,64,Male,Bachelor,Employed,Doctor,1737.59,1361.29,96754.43,Yes,Home,36540.31,180,305.0,5.83,0.18,505,4.64,Europe,2024-08-15
U19039,68,Female,Bachelor,Employed,Salesperson,6016.53,4153.2,165239.77,Yes,Car,138059.16,240,1250.16,9.09,0.21,668,2.29,Europe,2023-11-22
U19040,40,Female,Other,Employed,Driver,3724.82,1272.32,97064.43,No,None,0.0,0,0.0,0.0,0.0,787,2.17,Europe,2022-12-14
U19041,56,Female,Bachelor,Employed,Unemployed,2621.08,1333.39,103930.54,No,None,0.0,0,0.0,0.0,0.0,341,3.3,Europe,2024-10-08
U19042,20,Male,Bachelor,Employed,Salesperson,6350.26,3379.07,532376.62,No,None,0.0,0,0.0,0.0,0.0,500,6.99,Africa,2023-01-09
U19043,42,Male,Master,Employed,Salesperson,5070.3,2373.7,225252.09,Yes,Education,89861.58,240,1804.18,23.88,0.36,345,3.7,Europe,2022-06-13
U19044,31,Male,Master,Student,Driver,3148.06,2703.96,141768.31,Yes,Car,140851.06,36,4195.55,4.59,1.33,690,3.75,North America,2025-04-25
U19045,33,Male,Master,Employed,Salesperson,3781.91,1306.41,402326.67,No,None,0.0,0,0.0,0.0,0.0,458,8.87,Africa,2023-07-26
U19046,35,Male,Other,Employed,Manager,4836.17,1969.45,31973.14,Yes,Education,152997.17,240,3732.07,29.18,0.77,485,0.55,North America,2024-07-22
U19047,24,Female,High School,Self-employed,Doctor,3511.78,2198.64,385065.05,Yes,Education,248209.88,24,12252.98,16.84,3.49,374,9.14,Asia,2024-12-25
U19048,23,Female,Bachelor,Unemployed,Teacher,1401.35,986.45,78098.91,No,None,0.0,0,0.0,0.0,0.0,338,4.64,Other,2021-11-05
U19049,35,Male,Bachelor,Unemployed,Salesperson,5333.21,2947.39,424385.59,No,None,0.0,0,0.0,0.0,0.0,515,6.63,Europe,2024-12-06
U19050,21,Male,Bachelor,Unemployed,Accountant,9510.72,5636.62,164194.69,No,None,0.0,0,0.0,0.0,0.0,328,1.44,Africa,2021-12-03
U19051,28,Female,Master,Student,Student,2983.44,1759.23,118950.48,No,None,0.0,0,0.0,0.0,0.0,673,3.32,Europe,2021-08-08
U19052,65,Male,Bachelor,Employed,Doctor,4091.66,1769.69,29859.53,No,None,0.0,0,0.0,0.0,0.0,567,0.61,Asia,2022-09-19
U19053,32,Female,High School,Self-employed,Accountant,6259.29,3423.35,530165.72,Yes,Car,84819.36,60,1852.65,11.2,0.3,779,7.06,Africa,2023-04-03
U19054,69,Female,Bachelor,Student,Student,5138.89,2265.66,403791.36,Yes,Home,319836.45,24,14455.13,7.93,2.81,823,6.55,North America,2024-06-02
U19055,46,Male,Bachelor,Employed,Engineer,3800.05,3189.76,247289.21,No,None,0.0,0,0.0,0.0,0.0,422,5.42,Africa,2021-09-26
U19056,62,Female,PhD,Unemployed,Student,2838.09,2106.21,277836.35,Yes,Car,210138.12,36,8667.11,27.78,3.05,381,8.16,Asia,2022-05-03
U19057,41,Male,High School,Self-employed,Accountant,5046.77,3306.81,236243.14,Yes,Car,151461.33,180,1837.32,12.2,0.36,420,3.9,Europe,2025-06-09
U19058,29,Other,Bachelor,Employed,Accountant,5210.46,3670.48,22287.86,Yes,Education,380699.21,24,18616.58,15.87,3.57,418,0.36,North America,2022-05-27
U19059,19,Female,Master,Student,Teacher,5881.33,2382.25,322542.04,Yes,Education,453315.16,36,14582.55,9.79,2.48,552,4.57,Africa,2023-09-28
U19060,33,Male,Master,Self-employed,Teacher,2329.09,950.13,254402.19,No,None,0.0,0,0.0,0.0,0.0,519,9.1,Africa,2024-03-29
U19061,43,Male,Bachelor,Employed,Manager,2110.12,1007.85,247210.47,No,None,0.0,0,0.0,0.0,0.0,759,9.76,Europe,2021-10-11
U19062,19,Female,High School,Self-employed,Student,6580.17,4549.28,333808.64,Yes,Education,157716.02,60,2908.14,4.05,0.44,567,4.23,Africa,2024-12-08
U19063,36,Female,Master,Employed,Student,3470.22,1869.99,22101.24,Yes,Home,372466.96,360,2701.94,7.88,0.78,564,0.53,North America,2024-10-01
U19064,33,Female,High School,Unemployed,Student,4229.18,1397.21,73164.12,Yes,Home,229971.5,36,8097.61,16.11,1.91,742,1.44,Europe,2023-03-14
U19065,68,Female,High School,Self-employed,Manager,3789.52,1142.87,339375.5,Yes,Education,417013.42,360,8191.38,23.55,2.16,627,7.46,Other,2022-09-14
U19066,68,Male,Bachelor,Unemployed,Manager,3220.73,1112.22,271998.54,No,None,0.0,0,0.0,0.0,0.0,515,7.04,Other,2024-04-05
U19067,36,Male,PhD,Employed,Driver,3852.64,2531.64,88167.13,Yes,Education,441733.0,60,11468.52,19.04,2.98,463,1.91,Africa,2023-08-23
U19068,26,Female,Bachelor,Employed,Salesperson,2209.48,1522.28,79890.51,Yes,Car,49053.07,120,831.2,16.31,0.38,679,3.01,Africa,2022-06-10
U19069,28,Female,Bachelor,Employed,Driver,5741.46,3852.58,61159.03,Yes,Home,375737.52,360,8475.65,27.06,1.48,702,0.89,North America,2024-05-19
U19070,58,Female,PhD,Employed,Teacher,4443.81,2987.87,145141.47,No,None,0.0,0,0.0,0.0,0.0,634,2.72,Europe,2024-08-01
U19071,48,Male,Master,Employed,Teacher,4115.94,3305.65,129038.84,No,None,0.0,0,0.0,0.0,0.0,781,2.61,Europe,2023-03-29
U19072,28,Female,Bachelor,Employed,Driver,2340.95,1834.73,32857.53,No,None,0.0,0,0.0,0.0,0.0,357,1.17,Africa,2023-10-28
U19073,62,Female,Master,Employed,Teacher,6157.18,3648.17,569372.71,No,None,0.0,0,0.0,0.0,0.0,671,7.71,Europe,2023-11-05
U19074,59,Male,Bachelor,Employed,Doctor,7889.54,5956.4,62503.94,No,None,0.0,0,0.0,0.0,0.0,393,0.66,Europe,2024-09-11
U19075,39,Male,High School,Self-employed,Engineer,2912.69,2045.53,252829.52,Yes,Business,466873.54,240,4564.36,10.19,1.57,665,7.23,North America,2021-08-26
U19076,69,Male,High School,Employed,Teacher,4291.82,1508.82,64238.98,No,None,0.0,0,0.0,0.0,0.0,477,1.25,Europe,2024-10-30
U19077,24,Female,Bachelor,Employed,Doctor,2564.19,784.72,257982.34,No,None,0.0,0,0.0,0.0,0.0,576,8.38,Africa,2023-02-19
U19078,53,Female,Other,Employed,Driver,5640.79,2752.32,160475.85,No,None,0.0,0,0.0,0.0,0.0,546,2.37,Europe,2022-08-01
U19079,57,Female,Bachelor,Employed,Teacher,4672.37,2335.81,254127.1,No,None,0.0,0,0.0,0.0,0.0,594,4.53,Other,2024-02-05
U19080,39,Male,PhD,Employed,Doctor,1154.9,562.64,115823.11,No,None,0.0,0,0.0,0.0,0.0,363,8.36,Asia,2025-02-13
U19081,57,Male,Master,Self-employed,Manager,890.97,300.61,17858.32,Yes,Home,153366.82,12,13383.72,8.6,15.02,456,1.67,Africa,2022-08-04
U19082,24,Female,Bachelor,Employed,Unemployed,4978.26,3741.74,147396.55,No,None,0.0,0,0.0,0.0,0.0,346,2.47,Other,2023-07-25
U19083,25,Female,Other,Self-employed,Accountant,2245.92,1233.0,267091.32,No,None,0.0,0,0.0,0.0,0.0,361,9.91,Europe,2024-03-04
U19084,32,Female,Bachelor,Self-employed,Student,3771.14,1458.75,355429.94,No,None,0.0,0,0.0,0.0,0.0,517,7.85,Africa,2022-06-11
U19085,29,Male,Bachelor,Employed,Engineer,5974.94,3183.79,181842.81,Yes,Car,337959.15,300,5754.68,20.3,0.96,354,2.54,Africa,2021-11-27
U19086,31,Female,PhD,Employed,Engineer,5329.24,2382.08,289477.23,No,None,0.0,0,0.0,0.0,0.0,822,4.53,Asia,2022-07-22
U19087,57,Male,High School,Employed,Engineer,2239.7,1247.02,88223.83,No,None,0.0,0,0.0,0.0,0.0,696,3.28,North America,2023-04-16
U19088,23,Female,High School,Employed,Unemployed,3395.54,2131.17,273403.9,No,None,0.0,0,0.0,0.0,0.0,315,6.71,Europe,2022-07-15
U19089,40,Female,Other,Employed,Accountant,4679.45,2519.89,516022.12,No,None,0.0,0,0.0,0.0,0.0,394,9.19,Asia,2022-01-22
U19090,64,Male,Master,Employed,Salesperson,1806.65,906.77,105906.25,No,None,0.0,0,0.0,0.0,0.0,693,4.89,Europe,2023-02-05
U19091,67,Male,High School,Employed,Driver,7801.84,4194.61,590708.03,Yes,Education,53196.29,36,2062.26,23.11,0.26,688,6.31,Other,2024-09-26
U19092,35,Female,High School,Unemployed,Driver,6449.63,3073.42,348777.67,Yes,Car,215774.82,180,4182.38,22.43,0.65,606,4.51,Other,2024-12-15
U19093,39,Female,Master,Unemployed,Doctor,2571.31,2005.58,263034.44,No,None,0.0,0,0.0,0.0,0.0,406,8.52,Europe,2025-07-03
U19094,30,Other,Bachelor,Employed,Teacher,2403.1,1221.42,86487.01,No,None,0.0,0,0.0,0.0,0.0,313,3.0,Other,2021-08-17
U19095,55,Female,Other,Student,Doctor,4877.69,3424.4,209371.74,No,None,0.0,0,0.0,0.0,0.0,421,3.58,Europe,2024-02-29
U19096,64,Male,Bachelor,Self-employed,Driver,1618.61,589.47,151567.03,No,None,0.0,0,0.0,0.0,0.0,647,7.8,Africa,2025-05-17
U19097,45,Male,Bachelor,Unemployed,Engineer,4876.6,2933.28,13463.58,Yes,Car,93398.83,24,5020.05,25.75,1.03,615,0.23,Europe,2025-06-17
U19098,36,Male,Master,Unemployed,Doctor,2353.03,805.35,218572.46,No,None,0.0,0,0.0,0.0,0.0,845,7.74,Asia,2024-05-04
U19099,36,Male,Bachelor,Student,Unemployed,5220.15,3099.25,514873.16,No,None,0.0,0,0.0,0.0,0.0,427,8.22,Europe,2023-02-12
U19100,60,Female,Bachelor,Employed,Student,2680.01,1192.72,230580.05,Yes,Business,299510.73,360,3191.9,12.48,1.19,316,7.17,Asia,2024-11-15
U19101,26,Male,Bachelor,Employed,Manager,500.0,392.04,20528.93,Yes,Business,360859.42,60,8993.53,17.13,17.99,813,3.42,Africa,2024-04-27
U19102,45,Female,Other,Employed,Teacher,3806.31,1192.78,172849.92,No,None,0.0,0,0.0,0.0,0.0,547,3.78,Other,2023-02-06
U19103,18,Female,Master,Self-employed,Salesperson,6770.56,3618.67,637517.54,Yes,Business,350580.17,180,2546.02,3.73,0.38,402,7.85,North America,2025-03-18
U19104,62,Female,Bachelor,Unemployed,Manager,5847.41,2401.78,248565.45,No,None,0.0,0,0.0,0.0,0.0,567,3.54,North America,2024-10-09
U19105,42,Male,PhD,Employed,Accountant,2802.12,1742.65,277112.41,No,None,0.0,0,0.0,0.0,0.0,527,8.24,Africa,2023-03-22
U19106,69,Other,Bachelor,Unemployed,Driver,4601.23,2251.74,217029.06,Yes,Car,134444.36,60,2779.76,8.83,0.6,646,3.93,Other,2025-04-07
U19107,35,Male,High School,Employed,Doctor,1966.27,1674.32,141313.33,Yes,Business,362358.76,360,2531.18,7.49,1.29,523,5.99,Asia,2025-03-02
U19108,29,Male,Master,Self-employed,Engineer,6080.44,3501.36,164161.23,No,None,0.0,0,0.0,0.0,0.0,608,2.25,Europe,2025-06-16
U19109,20,Female,Master,Self-employed,Student,3731.5,1518.12,220958.84,Yes,Business,169781.51,12,15127.8,12.54,4.05,439,4.93,North America,2024-08-15
U19110,67,Male,Bachelor,Self-employed,Doctor,5309.96,3769.39,613362.96,No,None,0.0,0,0.0,0.0,0.0,830,9.63,Europe,2022-08-09
U19111,67,Female,Master,Self-employed,Unemployed,4685.79,1616.36,334980.32,Yes,Education,258862.31,300,5056.86,23.37,1.08,389,5.96,North America,2023-10-24
U19112,60,Female,Other,Self-employed,Manager,4930.87,3963.73,437185.2,No,None,0.0,0,0.0,0.0,0.0,672,7.39,Other,2025-02-25
U19113,53,Female,Other,Unemployed,Manager,3768.27,3280.1,429366.07,Yes,Home,414685.28,240,8055.75,23.07,2.14,732,9.5,North America,2025-04-15
U19114,45,Male,Master,Unemployed,Doctor,4484.11,2052.37,219773.71,No,None,0.0,0,0.0,0.0,0.0,657,4.08,Asia,2021-10-12
U19115,23,Female,Master,Employed,Accountant,1891.57,1579.9,212820.07,Yes,Car,120262.12,24,5563.37,10.25,2.94,689,9.38,Asia,2024-04-06
U19116,32,Male,Bachelor,Self-employed,Accountant,3339.89,1879.02,161286.08,No,None,0.0,0,0.0,0.0,0.0,660,4.02,North America,2025-03-04
U19117,48,Male,Other,Student,Engineer,7761.16,5695.29,182895.89,No,None,0.0,0,0.0,0.0,0.0,769,1.96,Asia,2023-02-20
U19118,23,Male,Bachelor,Employed,Doctor,5813.97,3484.08,540598.34,Yes,Car,175722.46,24,8764.3,17.9,1.51,770,7.75,Europe,2023-03-04
U19119,57,Female,Bachelor,Employed,Teacher,7432.3,4038.36,226399.56,No,None,0.0,0,0.0,0.0,0.0,683,2.54,North America,2025-03-16
U19120,35,Female,High School,Student,Accountant,4454.75,3700.31,255757.43,No,None,0.0,0,0.0,0.0,0.0,770,4.78,North America,2025-05-14
U19121,64,Female,Bachelor,Student,Doctor,3901.36,3383.98,217531.21,No,None,0.0,0,0.0,0.0,0.0,530,4.65,Asia,2021-08-26
U19122,51,Male,High School,Employed,Salesperson,6452.46,3967.82,61736.05,No,None,0.0,0,0.0,0.0,0.0,603,0.8,North America,2025-01-16
U19123,35,Male,High School,Employed,Engineer,9083.68,6634.75,809269.78,Yes,Education,386731.73,24,16743.92,3.71,1.84,703,7.42,Europe,2024-07-22
U19124,19,Female,Master,Employed,Student,3533.19,2784.76,251831.43,No,None,0.0,0,0.0,0.0,0.0,690,5.94,North America,2022-05-30
U19125,64,Female,Bachelor,Employed,Driver,500.0,438.09,9934.14,No,None,0.0,0,0.0,0.0,0.0,706,1.66,Europe,2022-08-15
U19126,45,Female,Bachelor,Unemployed,Unemployed,2747.22,1891.97,180849.82,Yes,Business,289618.07,180,2470.64,6.17,0.9,755,5.49,Europe,2024-12-04
U19127,59,Female,High School,Self-employed,Unemployed,2065.43,737.58,159747.9,Yes,Car,231679.32,36,7106.01,6.55,3.44,496,6.45,Europe,2023-03-19
U19128,31,Female,High School,Employed,Teacher,852.43,538.31,13622.23,No,None,0.0,0,0.0,0.0,0.0,676,1.33,Asia,2025-01-16
U19129,42,Female,High School,Employed,Student,500.0,409.04,37428.98,No,None,0.0,0,0.0,0.0,0.0,381,6.24,Other,2022-09-14
U19130,56,Female,Master,Employed,Driver,3837.54,3202.14,211251.92,No,None,0.0,0,0.0,0.0,0.0,487,4.59,Africa,2022-06-24
U19131,28,Male,Other,Employed,Salesperson,4227.97,1890.02,227715.66,No,None,0.0,0,0.0,0.0,0.0,604,4.49,North America,2021-12-16
U19132,36,Female,Master,Employed,Driver,1994.46,1282.37,48031.42,No,None,0.0,0,0.0,0.0,0.0,438,2.01,North America,2021-08-27
U19133,39,Other,High School,Employed,Driver,6978.36,2586.12,611261.72,No,None,0.0,0,0.0,0.0,0.0,560,7.3,Europe,2024-01-04
U19134,25,Female,PhD,Employed,Driver,500.0,156.39,20675.85,Yes,Car,249840.8,300,1541.71,5.55,3.08,724,3.45,Other,2025-03-22
U19135,57,Female,High School,Employed,Manager,6183.04,2157.61,552294.01,No,None,0.0,0,0.0,0.0,0.0,345,7.44,North America,2023-04-01
U19136,55,Male,Bachelor,Employed,Manager,5201.31,4222.69,346906.21,Yes,Home,97568.06,360,657.0,7.12,0.13,512,5.56,North America,2024-03-25
U19137,33,Female,High School,Employed,Manager,2615.22,1566.21,175217.2,No,None,0.0,0,0.0,0.0,0.0,778,5.58,North America,2025-04-09
U19138,20,Male,High School,Unemployed,Salesperson,3603.5,2690.21,267223.93,Yes,Business,454913.22,12,40678.58,13.22,11.29,628,6.18,Africa,2021-11-03
U19139,49,Female,Bachelor,Employed,Salesperson,5679.4,2674.85,419200.49,Yes,Business,409838.9,36,16031.85,23.78,2.82,427,6.15,Other,2023-03-28
U19140,30,Male,Master,Employed,Unemployed,4194.0,2675.35,157624.11,No,None,0.0,0,0.0,0.0,0.0,502,3.13,Asia,2021-12-02
U19141,28,Male,Bachelor,Employed,Teacher,2660.73,1915.58,304022.49,No,None,0.0,0,0.0,0.0,0.0,442,9.52,Asia,2024-09-06
U19142,18,Female,High School,Student,Teacher,1750.69,1005.87,111788.08,No,None,0.0,0,0.0,0.0,0.0,692,5.32,Other,2025-06-11
U19143,30,Female,Master,Self-employed,Teacher,4677.43,1731.24,217719.61,No,None,0.0,0,0.0,0.0,0.0,821,3.88,Africa,2023-10-28
U19144,47,Female,Bachelor,Employed,Unemployed,6400.1,4009.79,435256.13,Yes,Business,472347.0,36,14705.95,7.56,2.3,696,5.67,Other,2021-10-12
U19145,54,Male,Master,Employed,Student,8152.26,4270.68,142349.72,Yes,Education,106173.84,240,2371.85,26.67,0.29,621,1.46,Asia,2023-08-01
U19146,68,Male,Bachelor,Employed,Teacher,3828.48,2335.66,272347.3,No,None,0.0,0,0.0,0.0,0.0,837,5.93,Europe,2023-05-30
U19147,19,Female,Master,Employed,Doctor,2271.65,834.26,260504.12,Yes,Car,482484.21,24,22195.23,9.69,9.77,528,9.56,Africa,2022-11-18
